Filename_1,Filename_2,Similarity_score
KA_Mysore_86648015_1354130000_KTMFIM_308252.wav,KA_Mysore_86648015_1354140000_KTMFIM_308252.wav,1.0
KA_Mysore_86648015_1354130000_KTMFIM_308252.wav,KA_Mysore_86648015_1354140000_KTMFIM_308252.wav,1.0
AP_Anantpur_Sidd79762_0710120000_TGKMR_8303.wav,AP_Anantpur_Sidd79762_0710150000_TGKMR_8303.wav,1.0
AP_Anantpur_Sidd79762_0710120000_TGKMR_8303.wav,AP_Anantpur_Sidd79762_0710150000_TGKMR_8303.wav,1.0
KA_Mysore_92665542_1541240000_IMG_20220911_115551.wav,KA_Mysore_92665542_1541250000_IMG_20220911_115551.wav,1.0
KA_Mysore_92665542_1541240000_IMG_20220911_115551.wav,KA_Mysore_92665542_1541250000_IMG_20220911_115551.wav,1.0
UP_Deoria_Gudu36942_1156360000_UPVNTA_191425.wav,UP_Deoria_Gudu36942_1156390000_UPVNTA_191425.wav,1.0
UP_Deoria_Gudu36942_1156360000_UPVNTA_191425.wav,UP_Deoria_Gudu36942_1156390000_UPVNTA_191425.wav,1.0
WB_Purulia_Anki70697_1447150000_WBPLOF_1928.wav,WB_Purulia_Anki70697_1447460000_WBPLOF_1928.wav,1.0
WB_Purulia_Anki70697_1447150000_WBPLOF_1928.wav,WB_Purulia_Anki70697_1447460000_WBPLOF_1928.wav,1.0
BR_Araria_Gang27836_0532160000_APATFI_81139.wav,BR_Araria_Gang27836_0532110000_APATFI_81139.wav,1.0
BR_Araria_Gang27836_0532160000_APATFI_81139.wav,BR_Araria_Gang27836_0532110000_APATFI_81139.wav,1.0
KA_Bijapur_75549174_0658320000_JKJEV_370360.wav,KA_Bijapur_75549174_0658350000_JKJEV_370360.wav,1.0
KA_Bijapur_75549174_0658320000_JKJEV_370360.wav,KA_Bijapur_75549174_0658350000_JKJEV_370360.wav,1.0
RJ_Nagaur_Bhup92939_1553490000_RJNGGT_10845.wav,RJ_Nagaur_Bhup92939_1552170000_RJNGGT_10845.wav,1.0
RJ_Nagaur_Bhup92939_1553490000_RJNGGT_10845.wav,RJ_Nagaur_Bhup92939_1552170000_RJNGGT_10845.wav,1.0
KA_Mysore_35087300_0951320000_APCTDAF_173714.wav,KA_Mysore_35087300_0951310000_APCTDAF_173714.wav,1.0
KA_Mysore_35087300_0951320000_APCTDAF_173714.wav,KA_Mysore_35087300_0951310000_APCTDAF_173714.wav,1.0
KA_Mysore_13263538_1530190000_KTMCLT_3786.wav,KA_Mysore_13263538_1530210000_KTMCLT_3786.wav,1.0
KA_Mysore_13263538_1530190000_KTMCLT_3786.wav,KA_Mysore_13263538_1530210000_KTMCLT_3786.wav,1.0
BR_Samastip_21803021_0710520000_APVEV_115994.wav,BR_Samastip_21803021_0710550000_APVEV_115994.wav,1.0
BR_Samastip_21803021_0710520000_APVEV_115994.wav,BR_Samastip_21803021_0710550000_APVEV_115994.wav,1.0
BR_Gopalgan_Anmo38068_0750400000_UPHCO_373067.wav,BR_Gopalgan_Anmo38068_0750350000_UPHCO_373067.wav,1.0
BR_Gopalgan_Anmo38068_0750400000_UPHCO_373067.wav,BR_Gopalgan_Anmo38068_0750350000_UPHCO_373067.wav,1.0
WB_North24P_09407260_1508510000_SPC_252083.wav,WB_North24P_09407260_1508520000_SPC_252083.wav,1.0
WB_North24P_09407260_1508510000_SPC_252083.wav,WB_North24P_09407260_1508520000_SPC_252083.wav,1.0
BR_Saran_Sonu24658_0457580000_BHSNTHP_272562.wav,BR_Saran_Sonu24658_0457590000_BHSNTHP_272562.wav,1.0
BR_Saran_Sonu24658_0457580000_BHSNTHP_272562.wav,BR_Saran_Sonu24658_0457590000_BHSNTHP_272562.wav,1.0
KA_Bellary_Ashw49259_1649170000_KTBEDM_340835.wav,KA_Bellary_Ashw49259_1650510000_KTBEDM_340835.wav,1.0
KA_Bellary_Ashw49259_1649170000_KTBEDM_340835.wav,KA_Bellary_Ashw49259_1650510000_KTBEDM_340835.wav,1.0
RJ_Churu_69057133_1506250000_RJCHOTHER_329961.wav,RJ_Churu_69057133_1506310000_RJCHOTHER_329961.wav,1.0
RJ_Churu_69057133_1506250000_RJCHOTHER_329961.wav,RJ_Churu_69057133_1506310000_RJCHOTHER_329961.wav,1.0
MH_Chandrap_51925405_1154250000_UPVNLK_136180.wav,MH_Chandrap_51925405_1154260000_UPVNLK_136180.wav,1.0
MH_Chandrap_51925405_1154250000_UPVNLK_136180.wav,MH_Chandrap_51925405_1154260000_UPVNLK_136180.wav,1.0
WB_North24P_68927277_1444280000_BHJHAC_137521.wav,WB_North24P_68927277_1444270000_BHJHAC_137521.wav,1.0
WB_North24P_68927277_1444280000_BHJHAC_137521.wav,WB_North24P_68927277_1444270000_BHJHAC_137521.wav,1.0
WB_Jalpaigu_Diya27475_1126000000_WBJGCG_201638.wav,WB_Jalpaigu_Diya27475_1125590000_WBJGCG_201638.wav,1.0
WB_Jalpaigu_Diya27475_1126000000_WBJGCG_201638.wav,WB_Jalpaigu_Diya27475_1125590000_WBJGCG_201638.wav,1.0
MH_Chandrap_61032187_1406070000_MRCOTHER_324351.wav,MH_Chandrap_61032187_1406040000_MRCOTHER_324351.wav,1.0
MH_Chandrap_61032187_1406070000_MRCOTHER_324351.wav,MH_Chandrap_61032187_1406040000_MRCOTHER_324351.wav,1.0
MH_Chandrap_63624935_0541180000_MRCOTHER_308752.wav,MH_Chandrap_63624935_0541360000_MRCOTHER_308752.wav,1.0
